Item Name,URL
Kathrynn Vonn Kiliann the Cat,https://pillarsofeternity.fandom.com/wiki/Kathrynn_Vonn_Kiliann_the_Cat
Katrenn's Grimoire,https://pillarsofeternity.fandom.com/wiki/Katrenn%27s_Grimoire
Katrenn's Head,https://pillarsofeternity.fandom.com/wiki/Katrenn%27s_Head
Katrenn's Map Fragment,https://pillarsofeternity.fandom.com/wiki/Katrenn%27s_Map_Fragment
Kaz,https://pillarsofeternity.fandom.com/wiki/Kaz
Keeper of the Flame,https://pillarsofeternity.fandom.com/wiki/Keeper_of_the_Flame
Kettle Helm,https://pillarsofeternity.fandom.com/wiki/Kettle_Helm
Keybreaker Scepter,https://pillarsofeternity.fandom.com/wiki/Keybreaker_Scepter
Khapa Leaf,https://pillarsofeternity.fandom.com/wiki/Khapa_Leaf
Khapa Tea,https://pillarsofeternity.fandom.com/wiki/Khapa_Tea
Killer's Gloves,https://pillarsofeternity.fandom.com/wiki/Killer%27s_Gloves
The Kingfisher,https://pillarsofeternity.fandom.com/wiki/The_Kingfisher
Kinnuq's Memo,https://pillarsofeternity.fandom.com/wiki/Kinnuq%27s_Memo
Kitchen Stove,https://pillarsofeternity.fandom.com/wiki/Kitchen_Stove
Kith Meat,https://pillarsofeternity.fandom.com/wiki/Kith_Meat
Kith Meat Recipe,https://pillarsofeternity.fandom.com/wiki/Kith_Meat_Recipe
Knapped Scoria Figurine,https://pillarsofeternity.fandom.com/wiki/Knapped_Scoria_Figurine
Konstanten's Key,https://pillarsofeternity.fandom.com/wiki/Konstanten%27s_Key
Koīki Fruit,https://pillarsofeternity.fandom.com/wiki/Ko%C4%ABki_Fruit
Kraken's Eye,https://pillarsofeternity.fandom.com/wiki/Kraken%27s_Eye
Kraken's Eye Room Key,https://pillarsofeternity.fandom.com/wiki/Kraken%27s_Eye_Room_Key
Kuaru Clothing,https://pillarsofeternity.fandom.com/wiki/Kuaru_Clothing
Kuaru's Prize,https://pillarsofeternity.fandom.com/wiki/Kuaru%27s_Prize
Kāhako Nihi,https://pillarsofeternity.fandom.com/wiki/K%C4%81hako_Nihi
Lady Epero's Head,https://pillarsofeternity.fandom.com/wiki/Lady_Epero%27s_Head
Lady Epero's Map Fragment,https://pillarsofeternity.fandom.com/wiki/Lady_Epero%27s_Map_Fragment
Lager,https://pillarsofeternity.fandom.com/wiki/Lager
Lagufaeth Cage Key,https://pillarsofeternity.fandom.com/wiki/Lagufaeth_Cage_Key
Lagufaeth Liver (Deadfire),https://pillarsofeternity.fandom.com/wiki/Lagufaeth_Liver_(Deadfire)
Lagufaeth Spear (Deadfire),https://pillarsofeternity.fandom.com/wiki/Lagufaeth_Spear_(Deadfire)
Lagufaeth Stiletto,https://pillarsofeternity.fandom.com/wiki/Lagufaeth_Stiletto
Lance of the Midwood Stag,https://pillarsofeternity.fandom.com/wiki/Lance_of_the_Midwood_Stag
Lantern,https://pillarsofeternity.fandom.com/wiki/Lantern
Large Engraved Rock,https://pillarsofeternity.fandom.com/wiki/Large_Engraved_Rock
Large Fang,https://pillarsofeternity.fandom.com/wiki/Large_Fang
Large Iron Key,https://pillarsofeternity.fandom.com/wiki/Large_Iron_Key
Large Shield (Deadfire),https://pillarsofeternity.fandom.com/wiki/Large_Shield_(Deadfire)
Larvae,https://pillarsofeternity.fandom.com/wiki/Larvae
Last Word,https://pillarsofeternity.fandom.com/wiki/Last_Word
Laughing Imp Cameo,https://pillarsofeternity.fandom.com/wiki/Laughing_Imp_Cameo
Least Unstable Coil,https://pillarsofeternity.fandom.com/wiki/Least_Unstable_Coil
Leather Armor (Deadfire),https://pillarsofeternity.fandom.com/wiki/Leather_Armor_(Deadfire)
Leathery Wing,https://pillarsofeternity.fandom.com/wiki/Leathery_Wing
The Left Hand of the Obscured,https://pillarsofeternity.fandom.com/wiki/The_Left_Hand_of_the_Obscured
Legacy of the Tacan,https://pillarsofeternity.fandom.com/wiki/Legacy_of_the_Tacan
Legendary Arbalest (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Arbalest_(Deadfire)
Legendary Arquebus (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Arquebus_(Deadfire)
Legendary Battle Axe (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Battle_Axe_(Deadfire)
Legendary Blunderbuss (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Blunderbuss_(Deadfire)
Legendary Breastplate (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Breastplate_(Deadfire)
Legendary Brigandine (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Brigandine_(Deadfire)
Legendary Club (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Club_(Deadfire)
Legendary Crossbow (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Crossbow_(Deadfire)
Legendary Dagger (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Dagger_(Deadfire)
Legendary Estoc (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Estoc_(Deadfire)
Legendary Flail (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Flail_(Deadfire)
Legendary Great Sword (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Great_Sword_(Deadfire)
Legendary Hatchet (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Hatchet_(Deadfire)
Legendary Hide Armor (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Hide_Armor_(Deadfire)
Legendary Hunting Bow (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Hunting_Bow_(Deadfire)
Legendary Large Shield (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Large_Shield_(Deadfire)
Legendary Leather Armor (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Leather_Armor_(Deadfire)
Legendary Mace (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Mace_(Deadfire)
Legendary Mail Armor (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Mail_Armor_(Deadfire)
Legendary Medium Shield (Heater) (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Medium_Shield_(Heater)_(Deadfire)
Legendary Medium Shield (Round) (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Medium_Shield_(Round)_(Deadfire)
Legendary Morning Star (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Morning_Star_(Deadfire)
Legendary Padded Armor (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Padded_Armor_(Deadfire)
Legendary Pike (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Pike_(Deadfire)
Legendary Pistol (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Pistol_(Deadfire)
Legendary Plate Armor (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Plate_Armor_(Deadfire)
Legendary Pollaxe (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Pollaxe_(Deadfire)
Legendary Quarterstaff (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Quarterstaff_(Deadfire)
Legendary Rapier (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Rapier_(Deadfire)
Legendary Robe (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Robe_(Deadfire)
,https://pillarsofeternity.fandom.com/wiki/Category:Beast_of_Winter_items
Beast of Winter items,https://pillarsofeternity.fandom.com/wiki/Category:Beast_of_Winter_items
,https://pillarsofeternity.fandom.com/wiki/Category:Deck_of_Many_Things_Pack_items
Deck of Many Things Pack items,https://pillarsofeternity.fandom.com/wiki/Category:Deck_of_Many_Things_Pack_items
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_accessories
Pillars of Eternity II: Deadfire accessories,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_accessories
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_armor
Pillars of Eternity II: Deadfire armor,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_armor
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_consumables
Pillars of Eternity II: Deadfire consumables,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_consumables
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_grimoires
Pillars of Eternity II: Deadfire grimoires,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_grimoires
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_ingredients
Pillars of Eternity II: Deadfire ingredients,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_ingredients
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_items_by_slot
Pillars of Eternity II: Deadfire items by slot,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_items_by_slot
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_other_items
Pillars of Eternity II: Deadfire other items,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_other_items
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_shields
Pillars of Eternity II: Deadfire shields,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_shields
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_ship_upgrades
Pillars of Eternity II: Deadfire ship upgrades,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_ship_upgrades
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_soulbound_items
Pillars of Eternity II: Deadfire soulbound items,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_soulbound_items
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_unique_items
Pillars of Eternity II: Deadfire unique items,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_unique_items
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_weapons
Pillars of Eternity II: Deadfire weapons,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_weapons
,"https://pillarsofeternity.fandom.com/wiki/Category:Seeker,_Slayer,_Survivor_items"
"Seeker, Slayer, Survivor items","https://pillarsofeternity.fandom.com/wiki/Category:Seeker,_Slayer,_Survivor_items"
,https://pillarsofeternity.fandom.com/wiki/Category:The_Forgotten_Sanctum_items
The Forgotten Sanctum items,https://pillarsofeternity.fandom.com/wiki/Category:The_Forgotten_Sanctum_items
Legendary Rod (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Rod_(Deadfire)
Legendary Sabre (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Sabre_(Deadfire)
Legendary Scale Armor (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Scale_Armor_(Deadfire)
Legendary Scepter (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Scepter_(Deadfire)
Legendary Small Shield (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Small_Shield_(Deadfire)
Legendary Spear (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Spear_(Deadfire)
Legendary Stiletto (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Stiletto_(Deadfire)
Legendary Sword (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Sword_(Deadfire)
Legendary Wand (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_Wand_(Deadfire)
Legendary War Bow (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_War_Bow_(Deadfire)
Legendary War Hammer (Deadfire),https://pillarsofeternity.fandom.com/wiki/Legendary_War_Hammer_(Deadfire)
Leofwyn's Grimoire,https://pillarsofeternity.fandom.com/wiki/Leofwyn%27s_Grimoire
Less Unstable Coil,https://pillarsofeternity.fandom.com/wiki/Less_Unstable_Coil
Lethandria's Devotion,https://pillarsofeternity.fandom.com/wiki/Lethandria%27s_Devotion
Letter from Aufra,https://pillarsofeternity.fandom.com/wiki/Letter_from_Aufra
Letter from Laethärn,https://pillarsofeternity.fandom.com/wiki/Letter_from_Laeth%C3%A4rn
Letter from Raedric VII,https://pillarsofeternity.fandom.com/wiki/Letter_from_Raedric_VII
Letter of Fine Penmanship,https://pillarsofeternity.fandom.com/wiki/Letter_of_Fine_Penmanship
Letter to Engari: Seeker Artifacts,https://pillarsofeternity.fandom.com/wiki/Letter_to_Engari:_Seeker_Artifacts
Letter to Engari: Slayer Artifacts,https://pillarsofeternity.fandom.com/wiki/Letter_to_Engari:_Slayer_Artifacts
Letter to Engari: Survivor Artifacts,https://pillarsofeternity.fandom.com/wiki/Letter_to_Engari:_Survivor_Artifacts
Letter to Home (Deadfire),https://pillarsofeternity.fandom.com/wiki/Letter_to_Home_(Deadfire)
The Leviathan,https://pillarsofeternity.fandom.com/wiki/The_Leviathan
Levin,https://pillarsofeternity.fandom.com/wiki/Levin
Lich's Grimoire,https://pillarsofeternity.fandom.com/wiki/Lich%27s_Grimoire
Light Ceremonial Garb,https://pillarsofeternity.fandom.com/wiki/Light_Ceremonial_Garb
Light Leather Arena Helm,https://pillarsofeternity.fandom.com/wiki/Light_Leather_Arena_Helm
Lightning Bomb,https://pillarsofeternity.fandom.com/wiki/Lightning_Bomb
Lil' Babs,https://pillarsofeternity.fandom.com/wiki/Lil%27_Babs
Linen Sails,https://pillarsofeternity.fandom.com/wiki/Linen_Sails
Liquid Adra,https://pillarsofeternity.fandom.com/wiki/Liquid_Adra
Living Iron,https://pillarsofeternity.fandom.com/wiki/Living_Iron
Living Steel,https://pillarsofeternity.fandom.com/wiki/Living_Steel
Living Steel Anchor,https://pillarsofeternity.fandom.com/wiki/Living_Steel_Anchor
Llengrath's Martial Masteries,https://pillarsofeternity.fandom.com/wiki/Llengrath%27s_Martial_Masteries
Llengrath's Scroll of Final Slumber,https://pillarsofeternity.fandom.com/wiki/Llengrath%27s_Scroll_of_Final_Slumber
Llengrath's Tome of Preservation,https://pillarsofeternity.fandom.com/wiki/Llengrath%27s_Tome_of_Preservation
Llengrath's Warding Staff (Deadfire weapon),https://pillarsofeternity.fandom.com/wiki/Llengrath%27s_Warding_Staff_(Deadfire_weapon)
Lockpick (Deadfire),https://pillarsofeternity.fandom.com/wiki/Lockpick_(Deadfire)
Log: Subject K-1121's Confiscated Possessions,https://pillarsofeternity.fandom.com/wiki/Log:_Subject_K-1121%27s_Confiscated_Possessions
Loki,https://pillarsofeternity.fandom.com/wiki/Loki
Long Pain Fists (Deadfire),https://pillarsofeternity.fandom.com/wiki/Long_Pain_Fists_(Deadfire)
Lord Admiral Imp's Head,https://pillarsofeternity.fandom.com/wiki/Lord_Admiral_Imp%27s_Head
Lord Admiral Imp's Map Fragment,https://pillarsofeternity.fandom.com/wiki/Lord_Admiral_Imp%27s_Map_Fragment
Lord Darryn's Voulge,https://pillarsofeternity.fandom.com/wiki/Lord_Darryn%27s_Voulge
Lover's Embrace,https://pillarsofeternity.fandom.com/wiki/Lover%27s_Embrace
Luca's Key,https://pillarsofeternity.fandom.com/wiki/Luca%27s_Key
Lucero,https://pillarsofeternity.fandom.com/wiki/Lucero
The Luckless Coin,https://pillarsofeternity.fandom.com/wiki/The_Luckless_Coin
Ludde,https://pillarsofeternity.fandom.com/wiki/Ludde
Luminous Adra Cameo,https://pillarsofeternity.fandom.com/wiki/Luminous_Adra_Cameo
Luminous Adra Dust,https://pillarsofeternity.fandom.com/wiki/Luminous_Adra_Dust
Luminous Adra Mantle,https://pillarsofeternity.fandom.com/wiki/Luminous_Adra_Mantle
Luminous Adra Potion,https://pillarsofeternity.fandom.com/wiki/Luminous_Adra_Potion
Luminous Lobster,https://pillarsofeternity.fandom.com/wiki/Luminous_Lobster
Luna,https://pillarsofeternity.fandom.com/wiki/Luna
Lurker Helm and Rudder,https://pillarsofeternity.fandom.com/wiki/Lurker_Helm_and_Rudder
Mace (Deadfire),https://pillarsofeternity.fandom.com/wiki/Mace_(Deadfire)
Mad Morena's Key,https://pillarsofeternity.fandom.com/wiki/Mad_Morena%27s_Key
Mageweave Sails,https://pillarsofeternity.fandom.com/wiki/Mageweave_Sails
Magistrate's Cudgel,https://pillarsofeternity.fandom.com/wiki/Magistrate%27s_Cudgel
Magma Dragon Gizzard Stone,https://pillarsofeternity.fandom.com/wiki/Magma_Dragon_Gizzard_Stone
Magnera's Chain,https://pillarsofeternity.fandom.com/wiki/Magnera%27s_Chain
The Magnificent Escape Cape,https://pillarsofeternity.fandom.com/wiki/The_Magnificent_Escape_Cape
Magran's Blessing,https://pillarsofeternity.fandom.com/wiki/Magran%27s_Blessing
Magran's Favor,https://pillarsofeternity.fandom.com/wiki/Magran%27s_Favor
Magranite Firethrower,https://pillarsofeternity.fandom.com/wiki/Magranite_Firethrower
Maia's Farewell,https://pillarsofeternity.fandom.com/wiki/Maia%27s_Farewell
Maia's Farewell (post-Powderhouse),https://pillarsofeternity.fandom.com/wiki/Maia%27s_Farewell_(post-Powderhouse)
Mail Armor (Deadfire),https://pillarsofeternity.fandom.com/wiki/Mail_Armor_(Deadfire)
Maintenance Log - Flesh Construct Controller,https://pillarsofeternity.fandom.com/wiki/Maintenance_Log_-_Flesh_Construct_Controller
The Maker's Own Power,https://pillarsofeternity.fandom.com/wiki/The_Maker%27s_Own_Power
Mantle of the Seven Bolts,https://pillarsofeternity.fandom.com/wiki/Mantle_of_the_Seven_Bolts
The Many Pitfalls of Imp Husbandry,https://pillarsofeternity.fandom.com/wiki/The_Many_Pitfalls_of_Imp_Husbandry
Maoro Coral,https://pillarsofeternity.fandom.com/wiki/Maoro_Coral
Mari Crudia,https://pillarsofeternity.fandom.com/wiki/Mari_Crudia
Marihi's Key,https://pillarsofeternity.fandom.com/wiki/Marihi%27s_Key
Mariner's Porridge,https://pillarsofeternity.fandom.com/wiki/Mariner%27s_Porridge
Marked Suole,https://pillarsofeternity.fandom.com/wiki/Marked_Suole
Marux Amanth,https://pillarsofeternity.fandom.com/wiki/Marux_Amanth
Mask of the Grotto Deep,https://pillarsofeternity.fandom.com/wiki/Mask_of_the_Grotto_Deep
The Mask of the Weyc,https://pillarsofeternity.fandom.com/wiki/The_Mask_of_the_Weyc
Mataru Clothing,https://pillarsofeternity.fandom.com/wiki/Mataru_Clothing
Mataru's Key,https://pillarsofeternity.fandom.com/wiki/Mataru%27s_Key
The Matron's Skull,https://pillarsofeternity.fandom.com/wiki/The_Matron%27s_Skull
Maura's Field Book,https://pillarsofeternity.fandom.com/wiki/Maura%27s_Field_Book
Maura's Grasping Belt,https://pillarsofeternity.fandom.com/wiki/Maura%27s_Grasping_Belt
Maura's Infested Grimoire,https://pillarsofeternity.fandom.com/wiki/Maura%27s_Infested_Grimoire
The Maw of Ingimyrk,https://pillarsofeternity.fandom.com/wiki/The_Maw_of_Ingimyrk
Mechanical Marvel,https://pillarsofeternity.fandom.com/wiki/Mechanical_Marvel
Medical Supplies,https://pillarsofeternity.fandom.com/wiki/Medical_Supplies
Medium Shield (Heater) (Deadfire),https://pillarsofeternity.fandom.com/wiki/Medium_Shield_(Heater)_(Deadfire)
Medium Shield (Round) (Deadfire),https://pillarsofeternity.fandom.com/wiki/Medium_Shield_(Round)_(Deadfire)
Memoirs of Heldr,https://pillarsofeternity.fandom.com/wiki/Memoirs_of_Heldr
Memory of Magranite Incantations,https://pillarsofeternity.fandom.com/wiki/Memory_of_Magranite_Incantations
Menagerie,https://pillarsofeternity.fandom.com/wiki/Menagerie
Mentoka's Grimoire,https://pillarsofeternity.fandom.com/wiki/Mentoka%27s_Grimoire
Menzzago's Grimoire,https://pillarsofeternity.fandom.com/wiki/Menzzago%27s_Grimoire
Meppu,https://pillarsofeternity.fandom.com/wiki/Meppu
Mercedes,https://pillarsofeternity.fandom.com/wiki/Mercedes
Mercenary Wizard Grimoire,https://pillarsofeternity.fandom.com/wiki/Mercenary_Wizard_Grimoire
Merchant's Hold,https://pillarsofeternity.fandom.com/wiki/Merchant%27s_Hold
Meryel the Mad's Head,https://pillarsofeternity.fandom.com/wiki/Meryel_the_Mad%27s_Head
Mewnan's Broad Belt,https://pillarsofeternity.fandom.com/wiki/Mewnan%27s_Broad_Belt
Midnight Mead,https://pillarsofeternity.fandom.com/wiki/Midnight_Mead
Milk (Deadfire),https://pillarsofeternity.fandom.com/wiki/Milk_(Deadfire)
Mill Key,https://pillarsofeternity.fandom.com/wiki/Mill_Key
Milx,https://pillarsofeternity.fandom.com/wiki/Milx
Min's Fortune,https://pillarsofeternity.fandom.com/wiki/Min%27s_Fortune
Mirri,https://pillarsofeternity.fandom.com/wiki/Mirri
Mirrorback,https://pillarsofeternity.fandom.com/wiki/Mirrorback
Miscreant's Leathers,https://pillarsofeternity.fandom.com/wiki/Miscreant%27s_Leathers
Missile Gloves,https://pillarsofeternity.fandom.com/wiki/Missile_Gloves
Missive from Flaune Elette,https://pillarsofeternity.fandom.com/wiki/Missive_from_Flaune_Elette
Missive from Pallegina,https://pillarsofeternity.fandom.com/wiki/Missive_from_Pallegina
Missive from Stalwart,https://pillarsofeternity.fandom.com/wiki/Missive_from_Stalwart
Misty,https://pillarsofeternity.fandom.com/wiki/Misty
The Modified Collected Annals of Llengrath,https://pillarsofeternity.fandom.com/wiki/The_Modified_Collected_Annals_of_Llengrath
Modwyr,https://pillarsofeternity.fandom.com/wiki/Modwyr
Mohorā Meat,https://pillarsofeternity.fandom.com/wiki/Mohor%C4%81_Meat
Mohorā Tanga,https://pillarsofeternity.fandom.com/wiki/Mohor%C4%81_Tanga
Mohorā Wraps,https://pillarsofeternity.fandom.com/wiki/Mohor%C4%81_Wraps
Monsters of the Deadfire Archipelago (Deadfire),https://pillarsofeternity.fandom.com/wiki/Monsters_of_the_Deadfire_Archipelago_(Deadfire)
Morning Star (Citzal's Enchanted Armory),https://pillarsofeternity.fandom.com/wiki/Morning_Star_(Citzal%27s_Enchanted_Armory)
Morning Star (Deadfire),https://pillarsofeternity.fandom.com/wiki/Morning_Star_(Deadfire)
Mortification Bindings,https://pillarsofeternity.fandom.com/wiki/Mortification_Bindings
Mote of Conviction,https://pillarsofeternity.fandom.com/wiki/Mote_of_Conviction
Mote of Hostility,https://pillarsofeternity.fandom.com/wiki/Mote_of_Hostility
Mote of Regret,https://pillarsofeternity.fandom.com/wiki/Mote_of_Regret
Mother of Pearl,https://pillarsofeternity.fandom.com/wiki/Mother_of_Pearl
Mountainous Ooze Droppings,https://pillarsofeternity.fandom.com/wiki/Mountainous_Ooze_Droppings
Mouth Char,https://pillarsofeternity.fandom.com/wiki/Mouth_Char
Muhai's Remains,https://pillarsofeternity.fandom.com/wiki/Muhai%27s_Remains
Mundane Shell,https://pillarsofeternity.fandom.com/wiki/Mundane_Shell
The Mung Bean's Mouth Organ,https://pillarsofeternity.fandom.com/wiki/The_Mung_Bean%27s_Mouth_Organ
Murkberries,https://pillarsofeternity.fandom.com/wiki/Murkberries
Murkbrew,https://pillarsofeternity.fandom.com/wiki/Murkbrew
Muātu's Head,https://pillarsofeternity.fandom.com/wiki/Mu%C4%81tu%27s_Head
Myrlesfen Colors,https://pillarsofeternity.fandom.com/wiki/Myrlesfen_Colors
Mythical Adra Stone,https://pillarsofeternity.fandom.com/wiki/Mythical_Adra_Stone
Mātakau,https://pillarsofeternity.fandom.com/wiki/M%C4%81takau
Nalvi,https://pillarsofeternity.fandom.com/wiki/Nalvi
Nature's Bounty (Deadfire item),https://pillarsofeternity.fandom.com/wiki/Nature%27s_Bounty_(Deadfire_item)
Nature's Embrace (Deadfire),https://pillarsofeternity.fandom.com/wiki/Nature%27s_Embrace_(Deadfire)
Nebula,https://pillarsofeternity.fandom.com/wiki/Nebula
Necklace of Fireballs (Deadfire),https://pillarsofeternity.fandom.com/wiki/Necklace_of_Fireballs_(Deadfire)
Necklace of the Harvest Moon,https://pillarsofeternity.fandom.com/wiki/Necklace_of_the_Harvest_Moon
Necklace of Unlocked Possibilities,https://pillarsofeternity.fandom.com/wiki/Necklace_of_Unlocked_Possibilities
Nemnok,https://pillarsofeternity.fandom.com/wiki/Nemnok
Nemnok's Cloak,https://pillarsofeternity.fandom.com/wiki/Nemnok%27s_Cloak
Nemnok's Decree,https://pillarsofeternity.fandom.com/wiki/Nemnok%27s_Decree
Nerian's Ward,https://pillarsofeternity.fandom.com/wiki/Nerian%27s_Ward
Neriscyrlas' Hope,https://pillarsofeternity.fandom.com/wiki/Neriscyrlas%27_Hope
Newly-formed Wisp,https://pillarsofeternity.fandom.com/wiki/Newly-formed_Wisp
Ngati Idol,https://pillarsofeternity.fandom.com/wiki/Ngati_Idol
Ngati's Girdle,https://pillarsofeternity.fandom.com/wiki/Ngati%27s_Girdle
Ngati's Tusk,https://pillarsofeternity.fandom.com/wiki/Ngati%27s_Tusk
Night Market Amulet,https://pillarsofeternity.fandom.com/wiki/Night_Market_Amulet
Nikki,https://pillarsofeternity.fandom.com/wiki/Nikki
Ninagauth's Teachings,https://pillarsofeternity.fandom.com/wiki/Ninagauth%27s_Teachings
Noah,https://pillarsofeternity.fandom.com/wiki/Noah
Nomad's Brigandine,https://pillarsofeternity.fandom.com/wiki/Nomad%27s_Brigandine
Nomu the Marauder's Head,https://pillarsofeternity.fandom.com/wiki/Nomu_the_Marauder%27s_Head
Norgund's Key,https://pillarsofeternity.fandom.com/wiki/Norgund%27s_Key
Note on a Missing Subject,https://pillarsofeternity.fandom.com/wiki/Note_on_a_Missing_Subject
Note on a Regretful Sabotage,https://pillarsofeternity.fandom.com/wiki/Note_on_a_Regretful_Sabotage
Note on the Child,https://pillarsofeternity.fandom.com/wiki/Note_on_the_Child
Note on the Imp,https://pillarsofeternity.fandom.com/wiki/Note_on_the_Imp
Note to Foreman,https://pillarsofeternity.fandom.com/wiki/Note_to_Foreman
Notes on a Vanished Orlan,https://pillarsofeternity.fandom.com/wiki/Notes_on_a_Vanished_Orlan
Nothing is Lost: The Search for Ukaizo,https://pillarsofeternity.fandom.com/wiki/Nothing_is_Lost:_The_Search_for_Ukaizo
Nāga Sword,https://pillarsofeternity.fandom.com/wiki/N%C4%81ga_Sword
Oathbreaker's End,https://pillarsofeternity.fandom.com/wiki/Oathbreaker%27s_End
Obsidian Colors,https://pillarsofeternity.fandom.com/wiki/Obsidian_Colors
Obsidian Lamp Figurine (Deadfire),https://pillarsofeternity.fandom.com/wiki/Obsidian_Lamp_Figurine_(Deadfire)
Obsidian Wurm,https://pillarsofeternity.fandom.com/wiki/Obsidian_Wurm
Oderisi's Notes,https://pillarsofeternity.fandom.com/wiki/Oderisi%27s_Notes
Oil (Deadfire),https://pillarsofeternity.fandom.com/wiki/Oil_(Deadfire)
Oil of Allure,https://pillarsofeternity.fandom.com/wiki/Oil_of_Allure
Oiled Iron Key,https://pillarsofeternity.fandom.com/wiki/Oiled_Iron_Key
Okura's Kettle,https://pillarsofeternity.fandom.com/wiki/Okura%27s_Kettle
Old Copper Key (Poko Kohara),https://pillarsofeternity.fandom.com/wiki/Old_Copper_Key_(Poko_Kohara)
Old Iron Key,https://pillarsofeternity.fandom.com/wiki/Old_Iron_Key
On Celestial Spectres: Visitors from Farther than Beyond,https://pillarsofeternity.fandom.com/wiki/On_Celestial_Spectres:_Visitors_from_Farther_than_Beyond
