Ability Name,URL
Specialized Venom,https://pillarsofeternity.fandom.com/wiki/Specialized_Venom
Spellbane,https://pillarsofeternity.fandom.com/wiki/Spellbane
Spider's Flurry,https://pillarsofeternity.fandom.com/wiki/Spider%27s_Flurry
Spinning Assault,https://pillarsofeternity.fandom.com/wiki/Spinning_Assault
Spirit Frenzy,https://pillarsofeternity.fandom.com/wiki/Spirit_Frenzy
Spirit Frenzy (Berserker),https://pillarsofeternity.fandom.com/wiki/Spirit_Frenzy_(Berserker)
Spirit Latch,https://pillarsofeternity.fandom.com/wiki/Spirit_Latch
Spirit Shield (Deadfire),https://pillarsofeternity.fandom.com/wiki/Spirit_Shield_(Deadfire)
Spirit Tornado,https://pillarsofeternity.fandom.com/wiki/Spirit_Tornado
Spirit Tornado (Berserker),https://pillarsofeternity.fandom.com/wiki/Spirit_Tornado_(Berserker)
Spirit Well,https://pillarsofeternity.fandom.com/wiki/Spirit_Well
Spiritual Ally,https://pillarsofeternity.fandom.com/wiki/Spiritual_Ally
Spiritual Weapon (Harvester of Gaun),https://pillarsofeternity.fandom.com/wiki/Spiritual_Weapon_(Harvester_of_Gaun)
Spiritual Weapon (Priest of Berath),https://pillarsofeternity.fandom.com/wiki/Spiritual_Weapon_(Priest_of_Berath)
Spiritual Weapon (Priest of Eothas),https://pillarsofeternity.fandom.com/wiki/Spiritual_Weapon_(Priest_of_Eothas)
Spiritual Weapon (Priest of Magran),https://pillarsofeternity.fandom.com/wiki/Spiritual_Weapon_(Priest_of_Magran)
Spiritual Weapon (Priest of Rymrgand),https://pillarsofeternity.fandom.com/wiki/Spiritual_Weapon_(Priest_of_Rymrgand)
Spiritual Weapon (Priest of Skaen),https://pillarsofeternity.fandom.com/wiki/Spiritual_Weapon_(Priest_of_Skaen)
Spiritual Weapon (Priest of Wael),https://pillarsofeternity.fandom.com/wiki/Spiritual_Weapon_(Priest_of_Wael)
Spiritual Weapon (Priest of Woedica),https://pillarsofeternity.fandom.com/wiki/Spiritual_Weapon_(Priest_of_Woedica)
Splintered Haft,https://pillarsofeternity.fandom.com/wiki/Splintered_Haft
Spore Cloud,https://pillarsofeternity.fandom.com/wiki/Spore_Cloud
Spray of Ice,https://pillarsofeternity.fandom.com/wiki/Spray_of_Ice
Spreading Plague (Deadfire),https://pillarsofeternity.fandom.com/wiki/Spreading_Plague_(Deadfire)
Spreading Plague (Priest of Berath),https://pillarsofeternity.fandom.com/wiki/Spreading_Plague_(Priest_of_Berath)
Spreading Plague (Priest of Rymrgand),https://pillarsofeternity.fandom.com/wiki/Spreading_Plague_(Priest_of_Rymrgand)
Squid's Escape,https://pillarsofeternity.fandom.com/wiki/Squid%27s_Escape
Staff Blast,https://pillarsofeternity.fandom.com/wiki/Staff_Blast
Stag Companion (Ghost Heart),https://pillarsofeternity.fandom.com/wiki/Stag_Companion_(Ghost_Heart)
Stag's Horn (Deadfire),https://pillarsofeternity.fandom.com/wiki/Stag%27s_Horn_(Deadfire)
Stag's Horn (Delemgan),https://pillarsofeternity.fandom.com/wiki/Stag%27s_Horn_(Delemgan)
Stalwart Defiance (Deadfire),https://pillarsofeternity.fandom.com/wiki/Stalwart_Defiance_(Deadfire)
Stampede,https://pillarsofeternity.fandom.com/wiki/Stampede
Standoff,https://pillarsofeternity.fandom.com/wiki/Standoff
Stasis Shell (Deadfire),https://pillarsofeternity.fandom.com/wiki/Stasis_Shell_(Deadfire)
Steal Identity,https://pillarsofeternity.fandom.com/wiki/Steal_Identity
Steel Exhortation,https://pillarsofeternity.fandom.com/wiki/Steel_Exhortation
Stelgaer's Lunge,https://pillarsofeternity.fandom.com/wiki/Stelgaer%27s_Lunge
Stone and Flame,https://pillarsofeternity.fandom.com/wiki/Stone_and_Flame
Stone Shell,https://pillarsofeternity.fandom.com/wiki/Stone_Shell
Stone Skin,https://pillarsofeternity.fandom.com/wiki/Stone_Skin
Stone Spikes,https://pillarsofeternity.fandom.com/wiki/Stone_Spikes
Storm of Holy Fire (Deadfire),https://pillarsofeternity.fandom.com/wiki/Storm_of_Holy_Fire_(Deadfire)
Storm of Seven Bolts,https://pillarsofeternity.fandom.com/wiki/Storm_of_Seven_Bolts
Storm Rune Shot,https://pillarsofeternity.fandom.com/wiki/Storm_Rune_Shot
Storm's Rage,https://pillarsofeternity.fandom.com/wiki/Storm%27s_Rage
Storm's Rage (Storm Blight),https://pillarsofeternity.fandom.com/wiki/Storm%27s_Rage_(Storm_Blight)
Strength of Earth,https://pillarsofeternity.fandom.com/wiki/Strength_of_Earth
Strengthened Enlarge Shield,https://pillarsofeternity.fandom.com/wiki/Strengthened_Enlarge_Shield
Strike the Bell,https://pillarsofeternity.fandom.com/wiki/Strike_the_Bell
Strike Through Dreams,https://pillarsofeternity.fandom.com/wiki/Strike_Through_Dreams
Striking Storm,https://pillarsofeternity.fandom.com/wiki/Striking_Storm
Stunning Blow (Deadfire),https://pillarsofeternity.fandom.com/wiki/Stunning_Blow_(Deadfire)
Stunning Surge,https://pillarsofeternity.fandom.com/wiki/Stunning_Surge
Submerge,https://pillarsofeternity.fandom.com/wiki/Submerge
Substantial Phantom (Deadfire),https://pillarsofeternity.fandom.com/wiki/Substantial_Phantom_(Deadfire)
Sulfur Stone,https://pillarsofeternity.fandom.com/wiki/Sulfur_Stone
Summon Fire Drake,https://pillarsofeternity.fandom.com/wiki/Summon_Fire_Drake
Summon Lesser Bog Ooze,https://pillarsofeternity.fandom.com/wiki/Summon_Lesser_Bog_Ooze
Summon Sporelings,https://pillarsofeternity.fandom.com/wiki/Summon_Sporelings
Sun's Blessing,https://pillarsofeternity.fandom.com/wiki/Sun%27s_Blessing
Sunbeam (Deadfire),https://pillarsofeternity.fandom.com/wiki/Sunbeam_(Deadfire)
Sunbeam (Priest of Eothas),https://pillarsofeternity.fandom.com/wiki/Sunbeam_(Priest_of_Eothas)
Sundering Blow (Deadfire),https://pillarsofeternity.fandom.com/wiki/Sundering_Blow_(Deadfire)
Sunlance (Deadfire),https://pillarsofeternity.fandom.com/wiki/Sunlance_(Deadfire)
Sunlance (Priest of Eothas),https://pillarsofeternity.fandom.com/wiki/Sunlance_(Priest_of_Eothas)
Suppress Affliction (Deadfire),https://pillarsofeternity.fandom.com/wiki/Suppress_Affliction_(Deadfire)
Supreme Fealty,https://pillarsofeternity.fandom.com/wiki/Supreme_Fealty
Swarm,https://pillarsofeternity.fandom.com/wiki/Swarm
Swarmed by Nightmares,https://pillarsofeternity.fandom.com/wiki/Swarmed_by_Nightmares
Swift Flurry,https://pillarsofeternity.fandom.com/wiki/Swift_Flurry
Swift Strikes (Deadfire),https://pillarsofeternity.fandom.com/wiki/Swift_Strikes_(Deadfire)
Swoop,https://pillarsofeternity.fandom.com/wiki/Swoop
Sworn Beacon,https://pillarsofeternity.fandom.com/wiki/Sworn_Beacon
Sworn Enemy (Deadfire),https://pillarsofeternity.fandom.com/wiki/Sworn_Enemy_(Deadfire)
Sworn Rival,https://pillarsofeternity.fandom.com/wiki/Sworn_Rival
Sworn Rival (Goldpact Knights),https://pillarsofeternity.fandom.com/wiki/Sworn_Rival_(Goldpact_Knights)
Symbiote,https://pillarsofeternity.fandom.com/wiki/Symbiote
Symbol of Berath (Deadfire),https://pillarsofeternity.fandom.com/wiki/Symbol_of_Berath_(Deadfire)
Symbol of Eothas (Deadfire),https://pillarsofeternity.fandom.com/wiki/Symbol_of_Eothas_(Deadfire)
Symbol of Magran (Deadfire),https://pillarsofeternity.fandom.com/wiki/Symbol_of_Magran_(Deadfire)
Symbol of Rymrgand,https://pillarsofeternity.fandom.com/wiki/Symbol_of_Rymrgand
Symbol of Skaen (Deadfire),https://pillarsofeternity.fandom.com/wiki/Symbol_of_Skaen_(Deadfire)
Symbol of Wael (Deadfire),https://pillarsofeternity.fandom.com/wiki/Symbol_of_Wael_(Deadfire)
Sympathy for the Lost,https://pillarsofeternity.fandom.com/wiki/Sympathy_for_the_Lost
Tactical Barrage,https://pillarsofeternity.fandom.com/wiki/Tactical_Barrage
Tactical Meld (Deadfire),https://pillarsofeternity.fandom.com/wiki/Tactical_Meld_(Deadfire)
Tail Whip,https://pillarsofeternity.fandom.com/wiki/Tail_Whip
Take the Hit (Deadfire),https://pillarsofeternity.fandom.com/wiki/Take_the_Hit_(Deadfire)
Takedown (Deadfire),https://pillarsofeternity.fandom.com/wiki/Takedown_(Deadfire)
Takedown Combo,https://pillarsofeternity.fandom.com/wiki/Takedown_Combo
Talons' Reach (Deadfire),https://pillarsofeternity.fandom.com/wiki/Talons%27_Reach_(Deadfire)
Tanglefoot (Deadfire),https://pillarsofeternity.fandom.com/wiki/Tanglefoot_(Deadfire)
Taste of the Hunt (Deadfire),https://pillarsofeternity.fandom.com/wiki/Taste_of_the_Hunt_(Deadfire)
Tayn's Chaotic Missiles,https://pillarsofeternity.fandom.com/wiki/Tayn%27s_Chaotic_Missiles
Tayn's Chaotic Orb (Deadfire),https://pillarsofeternity.fandom.com/wiki/Tayn%27s_Chaotic_Orb_(Deadfire)
Tear Flank,https://pillarsofeternity.fandom.com/wiki/Tear_Flank
Tear Reality,https://pillarsofeternity.fandom.com/wiki/Tear_Reality
Telekinetic Burst,https://pillarsofeternity.fandom.com/wiki/Telekinetic_Burst
Teleport Retreat,https://pillarsofeternity.fandom.com/wiki/Teleport_Retreat
Temporal Cocoon,https://pillarsofeternity.fandom.com/wiki/Temporal_Cocoon
Tentacle Barb,https://pillarsofeternity.fandom.com/wiki/Tentacle_Barb
Tentacle Barb (Baby Kraken),https://pillarsofeternity.fandom.com/wiki/Tentacle_Barb_(Baby_Kraken)
Tenuous Grasp (Deadfire),https://pillarsofeternity.fandom.com/wiki/Tenuous_Grasp_(Deadfire)
The Bride Caught their Ruse and Set to Make them Pay (Deadfire),https://pillarsofeternity.fandom.com/wiki/The_Bride_Caught_their_Ruse_and_Set_to_Make_them_Pay_(Deadfire)
The Brideman Slew Thirty 'Fore They Crossed Half the Hall (Deadfire),https://pillarsofeternity.fandom.com/wiki/The_Brideman_Slew_Thirty_%27Fore_They_Crossed_Half_the_Hall_(Deadfire)
The Cave Provided Shelter through the Storm,https://pillarsofeternity.fandom.com/wiki/The_Cave_Provided_Shelter_through_the_Storm
The Foul Thing Gave One Final Gasp,https://pillarsofeternity.fandom.com/wiki/The_Foul_Thing_Gave_One_Final_Gasp
The Foul Thing Gave One Final Gasp (Beckoner),https://pillarsofeternity.fandom.com/wiki/The_Foul_Thing_Gave_One_Final_Gasp_(Beckoner)
The Great Wyrm Flew O'er the Mountains,https://pillarsofeternity.fandom.com/wiki/The_Great_Wyrm_Flew_O%27er_the_Mountains
The Great Wyrm Flew O'er the Mountains (Beckoner),https://pillarsofeternity.fandom.com/wiki/The_Great_Wyrm_Flew_O%27er_the_Mountains_(Beckoner)
The Lights Danced Across the Moor,https://pillarsofeternity.fandom.com/wiki/The_Lights_Danced_Across_the_Moor
The Lights Danced Across the Moor (Beckoner),https://pillarsofeternity.fandom.com/wiki/The_Lights_Danced_Across_the_Moor_(Beckoner)
The Long Pain (Deadfire),https://pillarsofeternity.fandom.com/wiki/The_Long_Pain_(Deadfire)
"The Lover Cried out to the Beloved, ""I am Yours!"" (Deadfire)","https://pillarsofeternity.fandom.com/wiki/The_Lover_Cried_out_to_the_Beloved,_%22I_am_Yours!%22_(Deadfire)"
The Magnificent Escape,https://pillarsofeternity.fandom.com/wiki/The_Magnificent_Escape
The Moon's Light,https://pillarsofeternity.fandom.com/wiki/The_Moon%27s_Light
The Pain Persists,https://pillarsofeternity.fandom.com/wiki/The_Pain_Persists
The Prisoners Turned on Their Captors,https://pillarsofeternity.fandom.com/wiki/The_Prisoners_Turned_on_Their_Captors
The Ranga Meted Out the Fury of the Gods,https://pillarsofeternity.fandom.com/wiki/The_Ranga_Meted_Out_the_Fury_of_the_Gods
The Shield Cracks,https://pillarsofeternity.fandom.com/wiki/The_Shield_Cracks
The Skies Opened and Vengeance Rained Down,https://pillarsofeternity.fandom.com/wiki/The_Skies_Opened_and_Vengeance_Rained_Down
The Thunder Rolled Like Waves on Black Seas (Deadfire),https://pillarsofeternity.fandom.com/wiki/The_Thunder_Rolled_Like_Waves_on_Black_Seas_(Deadfire)
Their Champion Braved The Horde Alone (Deadfire),https://pillarsofeternity.fandom.com/wiki/Their_Champion_Braved_The_Horde_Alone_(Deadfire)
Their Putrid Stench Wafts Across,https://pillarsofeternity.fandom.com/wiki/Their_Putrid_Stench_Wafts_Across
"They Did Sing a Song of Carnage, Fair!","https://pillarsofeternity.fandom.com/wiki/They_Did_Sing_a_Song_of_Carnage,_Fair!"
"They Did Sing a Song of Carnage, Fair! (Beckoner)","https://pillarsofeternity.fandom.com/wiki/They_Did_Sing_a_Song_of_Carnage,_Fair!_(Beckoner)"
Thornskin,https://pillarsofeternity.fandom.com/wiki/Thornskin
Thorny Roots (Deadfire),https://pillarsofeternity.fandom.com/wiki/Thorny_Roots_(Deadfire)
"Thrice Was She Wronged, and Thrice Justly Avenged (Deadfire)","https://pillarsofeternity.fandom.com/wiki/Thrice_Was_She_Wronged,_and_Thrice_Justly_Avenged_(Deadfire)"
Throw Jug,https://pillarsofeternity.fandom.com/wiki/Throw_Jug
Thrust of Tattered Veils (Deadfire),https://pillarsofeternity.fandom.com/wiki/Thrust_of_Tattered_Veils_(Deadfire)
Thunderous Blows,https://pillarsofeternity.fandom.com/wiki/Thunderous_Blows
Thunderous Report,https://pillarsofeternity.fandom.com/wiki/Thunderous_Report
Tidal Wave,https://pillarsofeternity.fandom.com/wiki/Tidal_Wave
Time Parasite (Deadfire),https://pillarsofeternity.fandom.com/wiki/Time_Parasite_(Deadfire)
To the Depths,https://pillarsofeternity.fandom.com/wiki/To_the_Depths
Together They Slew Forth a River of Red,https://pillarsofeternity.fandom.com/wiki/Together_They_Slew_Forth_a_River_of_Red
Torment's Reach (Deadfire),https://pillarsofeternity.fandom.com/wiki/Torment%27s_Reach_(Deadfire)
Tornado (Deadfire),https://pillarsofeternity.fandom.com/wiki/Tornado_(Deadfire)
Torrent of Flame (Deadfire),https://pillarsofeternity.fandom.com/wiki/Torrent_of_Flame_(Deadfire)
Torrent of Flame (Priest of Magran),https://pillarsofeternity.fandom.com/wiki/Torrent_of_Flame_(Priest_of_Magran)
Totem's Destruction (Coral Nāga Totem),https://pillarsofeternity.fandom.com/wiki/Totem%27s_Destruction_(Coral_N%C4%81ga_Totem)
Totem's Destruction (Flame Nāga Totem),https://pillarsofeternity.fandom.com/wiki/Totem%27s_Destruction_(Flame_N%C4%81ga_Totem)
Totem's Destruction (Poison Nāga Totem),https://pillarsofeternity.fandom.com/wiki/Totem%27s_Destruction_(Poison_N%C4%81ga_Totem)
Touch of Death,https://pillarsofeternity.fandom.com/wiki/Touch_of_Death
Touch of Rot (Deadfire),https://pillarsofeternity.fandom.com/wiki/Touch_of_Rot_(Deadfire)
Touch of Rot (Priest of Berath),https://pillarsofeternity.fandom.com/wiki/Touch_of_Rot_(Priest_of_Berath)
Touch of Rot (Priest of Rymrgand),https://pillarsofeternity.fandom.com/wiki/Touch_of_Rot_(Priest_of_Rymrgand)
Toxic Coils,https://pillarsofeternity.fandom.com/wiki/Toxic_Coils
Toxic Strike,https://pillarsofeternity.fandom.com/wiki/Toxic_Strike
Toxic Volley,https://pillarsofeternity.fandom.com/wiki/Toxic_Volley
Trample,https://pillarsofeternity.fandom.com/wiki/Trample
Trample (Razorback Sow),https://pillarsofeternity.fandom.com/wiki/Trample_(Razorback_Sow)
Triumph of the Crusaders (Deadfire),https://pillarsofeternity.fandom.com/wiki/Triumph_of_the_Crusaders_(Deadfire)
Trotter Kick,https://pillarsofeternity.fandom.com/wiki/Trotter_Kick
Tunneler,https://pillarsofeternity.fandom.com/wiki/Tunneler
Twin Stones (Deadfire),https://pillarsofeternity.fandom.com/wiki/Twin_Stones_(Deadfire)
Twinned Shot,https://pillarsofeternity.fandom.com/wiki/Twinned_Shot
Ultimate Sacrifice,https://pillarsofeternity.fandom.com/wiki/Ultimate_Sacrifice
Unbending (Deadfire),https://pillarsofeternity.fandom.com/wiki/Unbending_(Deadfire)
Unbending Shield,https://pillarsofeternity.fandom.com/wiki/Unbending_Shield
Unbending Trunk,https://pillarsofeternity.fandom.com/wiki/Unbending_Trunk
Unknown Substance,https://pillarsofeternity.fandom.com/wiki/Unknown_Substance
Unrivaled,https://pillarsofeternity.fandom.com/wiki/Unrivaled
Valorous Echoes,https://pillarsofeternity.fandom.com/wiki/Valorous_Echoes
Vanishing Strike,https://pillarsofeternity.fandom.com/wiki/Vanishing_Strike
Varied Enlarge Shield,https://pillarsofeternity.fandom.com/wiki/Varied_Enlarge_Shield
Vengeful Revival,https://pillarsofeternity.fandom.com/wiki/Vengeful_Revival
Venombloom (Deadfire),https://pillarsofeternity.fandom.com/wiki/Venombloom_(Deadfire)
Vielo Vidorio,https://pillarsofeternity.fandom.com/wiki/Vielo_Vidorio
Vigorous Defense (Deadfire),https://pillarsofeternity.fandom.com/wiki/Vigorous_Defense_(Deadfire)
Vile Thorns (Deadfire),https://pillarsofeternity.fandom.com/wiki/Vile_Thorns_(Deadfire)
Vile Thorns (Harvester of Gaun),https://pillarsofeternity.fandom.com/wiki/Vile_Thorns_(Harvester_of_Gaun)
Visage of Concelhaut (Deadfire),https://pillarsofeternity.fandom.com/wiki/Visage_of_Concelhaut_(Deadfire)
Visage of Death's Herald,https://pillarsofeternity.fandom.com/wiki/Visage_of_Death%27s_Herald
Visage of Skaen,https://pillarsofeternity.fandom.com/wiki/Visage_of_Skaen
Volatile Wave,https://pillarsofeternity.fandom.com/wiki/Volatile_Wave
Volcanic Roar,https://pillarsofeternity.fandom.com/wiki/Volcanic_Roar
Vomit Blood,https://pillarsofeternity.fandom.com/wiki/Vomit_Blood
Vulnerable Strike,https://pillarsofeternity.fandom.com/wiki/Vulnerable_Strike
Wall of Draining (Deadfire),https://pillarsofeternity.fandom.com/wiki/Wall_of_Draining_(Deadfire)
Wall of Flame (Deadfire),https://pillarsofeternity.fandom.com/wiki/Wall_of_Flame_(Deadfire)
Wall of Flame (hazard),https://pillarsofeternity.fandom.com/wiki/Wall_of_Flame_(hazard)
Wall of Force (Deadfire),https://pillarsofeternity.fandom.com/wiki/Wall_of_Force_(Deadfire)
Wall of Frost,https://pillarsofeternity.fandom.com/wiki/Wall_of_Frost
Wall of Many Colors (Deadfire),https://pillarsofeternity.fandom.com/wiki/Wall_of_Many_Colors_(Deadfire)
Wall of Many Colors (Trickster),https://pillarsofeternity.fandom.com/wiki/Wall_of_Many_Colors_(Trickster)
Wall of Proliferation,https://pillarsofeternity.fandom.com/wiki/Wall_of_Proliferation
Wall of Thorns (Deadfire),https://pillarsofeternity.fandom.com/wiki/Wall_of_Thorns_(Deadfire)
Wall of Thorns (Harvester of Gaun),https://pillarsofeternity.fandom.com/wiki/Wall_of_Thorns_(Harvester_of_Gaun)
Ward Destroyed,https://pillarsofeternity.fandom.com/wiki/Ward_Destroyed
Warding Seal (Deadfire),https://pillarsofeternity.fandom.com/wiki/Warding_Seal_(Deadfire)
Warning of Blue Water,https://pillarsofeternity.fandom.com/wiki/Warning_of_Blue_Water
Watchful Presence (Deadfire),https://pillarsofeternity.fandom.com/wiki/Watchful_Presence_(Deadfire)
Watershaper's Vengeance,https://pillarsofeternity.fandom.com/wiki/Watershaper%27s_Vengeance
Watery Double,https://pillarsofeternity.fandom.com/wiki/Watery_Double
Weather the Storm (Deadfire),https://pillarsofeternity.fandom.com/wiki/Weather_the_Storm_(Deadfire)
What Rou Naka Found Down the Deep (Beckoner),https://pillarsofeternity.fandom.com/wiki/What_Rou_Naka_Found_Down_the_Deep_(Beckoner)
What Rou Naka Found Down the Deep (Deadfire),https://pillarsofeternity.fandom.com/wiki/What_Rou_Naka_Found_Down_the_Deep_(Deadfire)
Whirling Strikes,https://pillarsofeternity.fandom.com/wiki/Whirling_Strikes
Whisper of Treason (Deadfire),https://pillarsofeternity.fandom.com/wiki/Whisper_of_Treason_(Deadfire)
Whispers of the Wind,https://pillarsofeternity.fandom.com/wiki/Whispers_of_the_Wind
White Winds,https://pillarsofeternity.fandom.com/wiki/White_Winds
White Worms Writhed in the Bellies of the Dead (Deadfire),https://pillarsofeternity.fandom.com/wiki/White_Worms_Writhed_in_the_Bellies_of_the_Dead_(Deadfire)
Whiteout Roar,https://pillarsofeternity.fandom.com/wiki/Whiteout_Roar
Wicked Briars (Deadfire),https://pillarsofeternity.fandom.com/wiki/Wicked_Briars_(Deadfire)
Wicked Briars (Harvester of Gaun),https://pillarsofeternity.fandom.com/wiki/Wicked_Briars_(Harvester_of_Gaun)
Wild Barrage,https://pillarsofeternity.fandom.com/wiki/Wild_Barrage
Wild Growth,https://pillarsofeternity.fandom.com/wiki/Wild_Growth
Wild Leech (Deadfire),https://pillarsofeternity.fandom.com/wiki/Wild_Leech_(Deadfire)
Wild Shot,https://pillarsofeternity.fandom.com/wiki/Wild_Shot
Wild Sprint (Deadfire),https://pillarsofeternity.fandom.com/wiki/Wild_Sprint_(Deadfire)
Wilting Wind (Deadfire),https://pillarsofeternity.fandom.com/wiki/Wilting_Wind_(Deadfire)
Wing Buffet,https://pillarsofeternity.fandom.com/wiki/Wing_Buffet
Winter Wind (Deadfire),https://pillarsofeternity.fandom.com/wiki/Winter_Wind_(Deadfire)
Winter's Veil,https://pillarsofeternity.fandom.com/wiki/Winter%27s_Veil
Wire Weave,https://pillarsofeternity.fandom.com/wiki/Wire_Weave
Wit of Death's Herald,https://pillarsofeternity.fandom.com/wiki/Wit_of_Death%27s_Herald
Withdraw (Deadfire),https://pillarsofeternity.fandom.com/wiki/Withdraw_(Deadfire)
Withering Strike (Deadfire),https://pillarsofeternity.fandom.com/wiki/Withering_Strike_(Deadfire)
"Within Ngati's Embrace, Nothing Could Touch Her","https://pillarsofeternity.fandom.com/wiki/Within_Ngati%27s_Embrace,_Nothing_Could_Touch_Her"
Wizard's Double (Deadfire),https://pillarsofeternity.fandom.com/wiki/Wizard%27s_Double_(Deadfire)
Wolf Companion (Ghost Heart),https://pillarsofeternity.fandom.com/wiki/Wolf_Companion_(Ghost_Heart)
Woodskin (Deadfire),https://pillarsofeternity.fandom.com/wiki/Woodskin_(Deadfire)
Worthy Sacrifice,https://pillarsofeternity.fandom.com/wiki/Worthy_Sacrifice
Wounding Shot (Deadfire),https://pillarsofeternity.fandom.com/wiki/Wounding_Shot_(Deadfire)
Wrath of the Five Suns,https://pillarsofeternity.fandom.com/wiki/Wrath_of_the_Five_Suns
Writ of Consumption,https://pillarsofeternity.fandom.com/wiki/Writ_of_Consumption
Writ of Engagement,https://pillarsofeternity.fandom.com/wiki/Writ_of_Engagement
Writ of Mending,https://pillarsofeternity.fandom.com/wiki/Writ_of_Mending
Writ of Sorcery,https://pillarsofeternity.fandom.com/wiki/Writ_of_Sorcery
Writ of War,https://pillarsofeternity.fandom.com/wiki/Writ_of_War
Yet Its Mate Was More Feared,https://pillarsofeternity.fandom.com/wiki/Yet_Its_Mate_Was_More_Feared
Yet Its Mate Was More Feared (Beckoner),https://pillarsofeternity.fandom.com/wiki/Yet_Its_Mate_Was_More_Feared_(Beckoner)
Zandethus' Draconic Fury,https://pillarsofeternity.fandom.com/wiki/Zandethus%27_Draconic_Fury
Zealous Exhortation,https://pillarsofeternity.fandom.com/wiki/Zealous_Exhortation
